order_id,order_date_sk,customer_sk,product_sk,store_sk,quantity,unit_price,line_total
1000003038,447,1447,2,,3,15000.0,45000.0
1000003038,447,1447,2,,1,15750.0,15750.0
1000003038,447,1447,2,,2,15000.0,30000.0
1000003039,509,514,2,2.0,2,15750.0,31500.0
1000003040,546,93,2,,3,15750.0,47250.0
1000003040,546,93,1,,1,12000.0,12000.0
1000003041,178,817,1,,3,10800.0,32400.0
1000003042,58,1085,1,,3,12000.0,36000.0
1000003043,541,176,1,2.0,1,12600.0,12600.0
1000003043,541,176,2,2.0,2,15000.0,30000.0
1000003043,541,176,2,2.0,1,15000.0,15000.0
1000003044,345,1177,1,,3,12600.0,37800.0
1000003044,345,1177,2,,1,15000.0,15000.0
1000003044,345,1177,2,,3,13500.0,40500.0
1000003045,275,1253,2,,2,15750.0,31500.0
1000003046,1,209,2,,3,16500.0,49500.0
1000003047,298,817,1,,2,13200.0,26400.0
1000003048,310,881,2,,3,15000.0,45000.0
1000003049,235,177,1,1.0,3,12000.0,36000.0
1000003049,235,177,2,1.0,1,15000.0,15000.0
1000003050,602,226,1,,2,12600.0,25200.0
1000003051,606,265,2,1.0,2,15000.0,30000.0
1000003051,606,265,2,1.0,1,15000.0,15000.0
1000003052,553,286,2,,1,15000.0,15000.0
1000003053,624,652,1,,1,12600.0,12600.0
1000003054,344,558,1,,3,10800.0,32400.0
1000003055,258,1009,1,,3,12600.0,37800.0
1000003055,258,1009,2,,3,15750.0,47250.0
1000003056,464,639,2,,3,15000.0,45000.0
1000003057,413,209,2,,2,15000.0,30000.0
1000003058,44,55,1,,1,12000.0,12000.0
1000003059,235,1428,1,,3,12000.0,36000.0
1000003060,615,726,1,1.0,2,12600.0,25200.0
1000003061,43,586,2,,2,15000.0,30000.0
1000003061,43,586,1,,1,12000.0,12000.0
1000003062,464,1447,1,,1,12600.0,12600.0
1000003062,464,1447,1,,1,10800.0,10800.0
1000003063,24,447,2,,2,15000.0,30000.0
1000003064,613,940,1,,1,13200.0,13200.0
1000003065,45,26,2,2.0,3,15000.0,45000.0
1000003066,93,973,2,1.0,3,15000.0,45000.0
1000003066,93,973,1,1.0,1,12000.0,12000.0
1000003067,453,975,2,,3,15000.0,45000.0
1000003068,106,203,2,1.0,2,15000.0,30000.0
1000003069,415,481,2,,3,15000.0,45000.0
1000003070,243,1372,1,1.0,1,10800.0,10800.0
1000003070,243,1372,1,1.0,3,10800.0,32400.0
1000003071,232,667,1,,2,12000.0,24000.0
1000003072,43,1312,1,,2,12600.0,25200.0
1000003073,216,1493,1,,2,12000.0,24000.0
1000003073,216,1493,1,,1,12000.0,12000.0
1000003074,537,702,1,2.0,1,12000.0,12000.0
1000003075,157,582,1,,3,12600.0,37800.0
1000003075,157,582,1,,3,12000.0,36000.0
1000003076,186,584,1,,2,12000.0,24000.0
1000003077,259,904,1,,1,12000.0,12000.0
1000003078,521,342,2,,3,15000.0,45000.0
1000003079,263,680,1,,2,12000.0,24000.0
1000003080,419,709,1,,1,12000.0,12000.0
1000003081,486,521,2,,3,15750.0,47250.0
1000003082,287,289,2,2.0,2,15000.0,30000.0
1000003082,287,289,2,2.0,2,15750.0,31500.0
1000003082,287,289,1,2.0,3,10800.0,32400.0
1000003083,302,293,1,,1,12000.0,12000.0
1000003084,379,288,2,2.0,3,15000.0,45000.0
1000003084,379,288,1,2.0,1,12000.0,12000.0
1000003085,593,1449,1,1.0,1,12000.0,12000.0
1000003086,628,1177,1,,3,12000.0,36000.0
1000003087,434,423,2,,1,15750.0,15750.0
1000003088,610,1399,1,2.0,2,12000.0,24000.0
1000003089,556,1151,1,,2,13200.0,26400.0
1000003090,75,1139,2,,1,15000.0,15000.0
1000003091,197,1261,1,,1,12000.0,12000.0
1000003092,216,739,2,,2,15750.0,31500.0
1000003093,75,98,1,,3,12000.0,36000.0
1000003094,239,1228,2,,1,15000.0,15000.0
1000003094,239,1228,1,,3,12000.0,36000.0
1000003095,572,206,1,1.0,1,12600.0,12600.0
1000003096,475,1235,2,,3,15000.0,45000.0
1000003097,249,1353,1,2.0,1,12000.0,12000.0
1000003098,426,154,2,,3,15750.0,47250.0
1000003099,390,754,2,,3,15000.0,45000.0
1000003100,447,368,2,,2,15000.0,30000.0
1000003101,101,1133,2,2.0,3,15000.0,45000.0
1000003102,161,1247,2,,2,13500.0,27000.0
1000003103,619,1358,2,,1,13500.0,13500.0
1000003103,619,1358,2,,3,15000.0,45000.0
1000003103,619,1358,2,,1,15750.0,15750.0
1000003104,243,1321,1,,1,12000.0,12000.0
1000003105,382,201,2,,1,15000.0,15000.0
1000003106,233,603,1,2.0,1,13200.0,13200.0
1000003107,567,813,2,,3,13500.0,40500.0
1000003107,567,813,1,,3,12000.0,36000.0
1000003108,181,574,1,1.0,1,12000.0,12000.0
1000003109,225,1165,2,1.0,2,15000.0,30000.0
1000003110,198,413,2,,3,15000.0,45000.0
1000003111,159,212,1,,1,12000.0,12000.0
1000003112,399,822,1,,2,13200.0,26400.0
1000003113,449,71,1,1.0,1,12000.0,12000.0
1000003114,106,647,2,,2,13500.0,27000.0
1000003115,223,233,1,,1,12000.0,12000.0
1000003115,223,233,1,,2,12000.0,24000.0
1000003116,133,199,2,,3,15000.0,45000.0
1000003117,18,353,2,1.0,3,15000.0,45000.0
1000003117,18,353,1,1.0,2,13200.0,26400.0
1000003118,243,1038,2,1.0,3,15000.0,45000.0
1000003119,43,1192,1,,2,12000.0,24000.0
1000003120,577,807,1,,3,12600.0,37800.0
1000003121,313,713,1,2.0,1,12000.0,12000.0
1000003122,92,442,1,,2,12000.0,24000.0
1000003123,475,152,2,,1,13500.0,13500.0
1000003123,475,152,2,,3,15000.0,45000.0
1000003124,159,520,1,,2,10800.0,21600.0
1000003125,444,858,1,,1,10800.0,10800.0
1000003126,316,888,1,,1,12000.0,12000.0
1000003126,316,888,1,,3,12000.0,36000.0
1000003126,316,888,2,,3,15000.0,45000.0
1000003127,407,1367,2,,1,15000.0,15000.0
1000003127,407,1367,2,,1,13500.0,13500.0
1000003128,621,1109,1,,2,13200.0,26400.0
1000003128,621,1109,1,,3,12000.0,36000.0
1000003129,493,1068,1,,2,12000.0,24000.0
1000003130,33,994,2,,1,15750.0,15750.0
1000003131,338,347,1,,1,12000.0,12000.0
1000003131,338,347,1,,2,13200.0,26400.0
1000003132,240,1388,1,2.0,1,10800.0,10800.0
1000003133,626,66,1,,1,13200.0,13200.0
1000003133,626,66,2,,1,13500.0,13500.0
1000003133,626,66,1,,1,12600.0,12600.0
1000003134,162,1124,1,,1,10800.0,10800.0
1000003135,35,950,1,2.0,1,12000.0,12000.0
1000003135,35,950,2,2.0,2,13500.0,27000.0
1000003135,35,950,2,2.0,1,15000.0,15000.0
1000003136,237,588,1,,3,10800.0,32400.0
1000003137,541,949,1,,2,12000.0,24000.0
1000003138,517,722,1,,2,12600.0,25200.0
1000003139,206,271,1,,2,13200.0,26400.0
1000003140,353,738,2,,1,15000.0,15000.0
1000003141,508,1167,2,2.0,2,15000.0,30000.0
1000003142,259,974,1,,1,12600.0,12600.0
1000003143,623,1473,1,,1,12000.0,12000.0
1000003144,257,77,1,,1,12000.0,12000.0
1000003144,257,77,2,,2,16500.0,33000.0
1000003145,44,469,2,,1,13500.0,13500.0
1000003145,44,469,2,,2,15750.0,31500.0
1000003146,519,508,1,,3,12600.0,37800.0
1000003146,519,508,1,,1,12000.0,12000.0
1000003147,123,1293,1,2.0,3,12000.0,36000.0
1000003147,123,1293,1,2.0,1,12600.0,12600.0
1000003148,338,717,1,,3,12000.0,36000.0
1000003148,338,717,2,,3,15000.0,45000.0
1000003149,269,1233,2,,3,15000.0,45000.0
1000003150,578,954,2,1.0,1,16500.0,16500.0
1000003151,565,174,1,1.0,1,12000.0,12000.0
1000003152,487,732,1,,3,12000.0,36000.0
1000003153,479,1281,1,,2,12000.0,24000.0
1000003154,220,1430,1,,2,12600.0,25200.0
1000003155,520,238,1,1.0,1,12000.0,12000.0
1000003156,449,221,1,,1,12000.0,12000.0
1000003157,259,685,1,,2,12600.0,25200.0
1000003158,53,592,1,,3,12000.0,36000.0
1000003159,188,142,2,,3,16500.0,49500.0
1000003159,188,142,2,,3,15000.0,45000.0
1000003160,199,970,1,,2,12000.0,24000.0
1000003161,533,995,2,,2,13500.0,27000.0
1000003162,166,444,2,,1,15000.0,15000.0
1000003163,151,297,1,,1,12000.0,12000.0
1000003164,429,947,1,,3,13200.0,39600.0
1000003164,429,947,1,,3,10800.0,32400.0
1000003165,162,57,1,,2,12600.0,25200.0
1000003166,559,38,2,,2,15000.0,30000.0
1000003166,559,38,1,,2,12000.0,24000.0
1000003167,469,376,2,,3,15000.0,45000.0
1000003168,170,503,1,,2,12000.0,24000.0
1000003169,506,1095,2,,2,15000.0,30000.0
1000003170,136,1338,1,,2,12000.0,24000.0
1000003171,472,909,1,,1,10800.0,10800.0
1000003172,246,932,2,1.0,1,15000.0,15000.0
1000003173,175,912,2,,3,15000.0,45000.0
1000003173,175,912,1,,1,10800.0,10800.0
1000003174,353,1161,1,,2,12000.0,24000.0
1000003175,258,189,2,,3,13500.0,40500.0
1000003176,582,488,1,1.0,2,12000.0,24000.0
1000003177,600,946,1,,2,10800.0,21600.0
1000003178,281,475,1,,3,10800.0,32400.0
1000003179,410,692,1,,3,12000.0,36000.0
1000003180,216,506,2,1.0,2,15000.0,30000.0
1000003181,553,733,1,,2,10800.0,21600.0
1000003182,539,151,1,,3,13200.0,39600.0
1000003182,539,151,1,,2,12000.0,24000.0
1000003183,314,1276,2,,2,16500.0,33000.0
1000003184,378,320,2,,1,13500.0,13500.0
1000003184,378,320,1,,1,13200.0,13200.0
1000003185,561,514,1,2.0,1,12000.0,12000.0
1000003186,290,1447,1,,3,12000.0,36000.0
1000003187,604,833,2,,2,13500.0,27000.0
1000003187,604,833,1,,2,12000.0,24000.0
1000003188,551,1096,1,,3,12000.0,36000.0
1000003189,530,521,1,2.0,2,12600.0,25200.0
1000003189,530,521,2,2.0,2,16500.0,33000.0
1000003190,475,960,2,2.0,3,16500.0,49500.0
1000003191,227,1397,2,,3,15000.0,45000.0
1000003192,438,254,2,,3,15000.0,45000.0
1000003193,232,1447,1,,2,12600.0,25200.0
1000003193,232,1447,2,,2,15750.0,31500.0
1000003194,201,572,2,,2,15000.0,30000.0
1000003195,31,926,1,,2,12000.0,24000.0
1000003196,303,818,2,1.0,2,15000.0,30000.0
1000003196,303,818,2,1.0,3,13500.0,40500.0
1000003197,276,157,2,,2,15000.0,30000.0
1000003197,276,157,1,,2,10800.0,21600.0
1000003198,533,1005,1,,1,12600.0,12600.0
1000003199,146,1166,1,,2,12000.0,24000.0
1000003200,234,1306,2,,3,15000.0,45000.0
1000003200,234,1306,2,,1,15000.0,15000.0
1000003201,75,1452,2,1.0,2,15000.0,30000.0
1000003202,417,1206,1,,2,12600.0,25200.0
1000003203,530,1463,2,,1,15000.0,15000.0
1000003203,530,1463,1,,2,12000.0,24000.0
1000003204,206,231,2,,1,15000.0,15000.0
1000003205,226,122,2,1.0,2,16500.0,33000.0
1000003206,518,1077,2,,3,13500.0,40500.0
1000003207,412,1056,1,,3,10800.0,32400.0
1000003208,73,494,2,,3,15000.0,45000.0
1000003208,73,494,1,,3,12000.0,36000.0
1000003209,611,228,1,,3,10800.0,32400.0
1000003210,595,209,2,1.0,3,15000.0,45000.0
1000003211,623,65,2,,3,15000.0,45000.0
1000003211,623,65,2,,2,13500.0,27000.0
1000003212,159,552,1,,3,12000.0,36000.0
1000003213,410,342,1,,1,12000.0,12000.0
1000003213,410,342,2,,1,15000.0,15000.0
1000003214,347,266,1,,1,12000.0,12000.0
1000003215,35,1116,2,,3,15000.0,45000.0
1000003216,563,92,1,,1,12000.0,12000.0
1000003217,2,1204,1,,3,12000.0,36000.0
1000003218,350,664,1,,1,12000.0,12000.0
1000003219,193,1459,2,,2,15000.0,30000.0
1000003220,593,1166,2,,2,15000.0,30000.0
1000003220,593,1166,1,,1,12000.0,12000.0
1000003220,593,1166,1,,3,10800.0,32400.0
1000003221,237,253,2,,2,15000.0,30000.0
1000003222,584,249,1,1.0,2,12000.0,24000.0
1000003223,141,948,1,,2,12000.0,24000.0
1000003224,543,754,1,2.0,1,12000.0,12000.0
1000003225,427,1427,1,,2,12000.0,24000.0
1000003226,220,1351,1,,3,12000.0,36000.0
1000003227,404,401,2,,2,15000.0,30000.0
1000003228,420,609,1,,2,12000.0,24000.0
1000003229,102,720,1,,3,10800.0,32400.0
1000003230,519,1000,2,,2,15000.0,30000.0
1000003231,540,1143,1,,2,12600.0,25200.0
1000003232,108,871,2,,3,16500.0,49500.0
1000003233,610,1336,2,,3,15000.0,45000.0
1000003233,610,1336,1,,2,12000.0,24000.0
1000003234,427,357,1,2.0,2,12000.0,24000.0
1000003235,394,1352,1,,1,10800.0,10800.0
1000003236,238,1312,2,2.0,1,15000.0,15000.0
1000003237,257,272,1,,1,12000.0,12000.0
1000003238,120,1284,1,1.0,2,12000.0,24000.0
1000003239,56,738,1,,2,12600.0,25200.0
1000003240,188,69,1,1.0,3,12000.0,36000.0
1000003241,270,1237,2,,3,15000.0,45000.0
1000003242,203,83,2,,3,15000.0,45000.0
1000003243,270,1172,1,,2,12000.0,24000.0
1000003244,550,489,1,2.0,3,12600.0,37800.0
1000003245,443,451,1,,1,12000.0,12000.0
1000003246,21,918,1,,3,13200.0,39600.0
1000003247,158,491,1,,2,12000.0,24000.0
1000003248,476,1232,2,,2,15000.0,30000.0
1000003249,508,477,2,,2,15000.0,30000.0
1000003250,330,1466,1,,1,12000.0,12000.0
1000003251,214,1369,1,,1,13200.0,13200.0
1000003251,214,1369,2,,2,15000.0,30000.0
1000003252,127,254,1,,1,12000.0,12000.0
1000003253,25,388,1,1.0,2,12000.0,24000.0
1000003254,606,1415,2,,3,15750.0,47250.0
1000003255,154,1434,1,,3,12000.0,36000.0
1000003256,125,204,2,1.0,2,13500.0,27000.0
1000003256,125,204,1,1.0,3,12000.0,36000.0
1000003257,507,902,1,,3,13200.0,39600.0
1000003258,32,653,1,,2,12000.0,24000.0
1000003259,415,427,1,,2,10800.0,21600.0
1000003260,58,439,2,,2,13500.0,27000.0
1000003260,58,439,2,,1,13500.0,13500.0
1000003261,622,816,2,,2,15750.0,31500.0
1000003261,622,816,1,,3,10800.0,32400.0
1000003262,95,19,2,,1,16500.0,16500.0
1000003263,160,1480,2,,3,16500.0,49500.0
1000003264,109,619,1,,1,12000.0,12000.0
1000003265,135,907,1,,2,10800.0,21600.0
1000003266,585,411,1,,1,13200.0,13200.0
1000003266,585,411,2,,1,16500.0,16500.0
1000003267,597,1472,2,1.0,1,15000.0,15000.0
1000003267,597,1472,2,1.0,3,15000.0,45000.0
1000003268,114,1414,2,,1,16500.0,16500.0
1000003269,602,1437,1,,3,10800.0,32400.0
1000003269,602,1437,1,,2,12000.0,24000.0
1000003269,602,1437,1,,3,12000.0,36000.0
1000003270,556,993,1,1.0,2,12000.0,24000.0
1000003271,298,882,2,,2,15000.0,30000.0
1000003272,366,1485,2,,3,15750.0,47250.0
1000003273,108,1422,1,1.0,3,12000.0,36000.0
1000003274,555,594,2,1.0,3,15000.0,45000.0
1000003275,551,791,2,,2,13500.0,27000.0
1000003275,551,791,2,,3,15750.0,47250.0
1000003276,450,417,1,,1,10800.0,10800.0
1000003277,479,760,1,,3,12000.0,36000.0
1000003278,518,527,1,,3,10800.0,32400.0
1000003279,638,604,1,,2,12600.0,25200.0
1000003279,638,604,1,,1,12000.0,12000.0
1000003280,120,1132,1,,1,12000.0,12000.0
1000003280,120,1132,2,,3,15000.0,45000.0
1000003281,381,726,1,,2,12000.0,24000.0
1000003282,297,133,2,,2,13500.0,27000.0
1000003283,364,1292,1,,2,13200.0,26400.0
1000003283,364,1292,2,,1,15750.0,15750.0
1000003284,313,466,2,,2,13500.0,27000.0
1000003284,313,466,1,,1,12600.0,12600.0
1000003284,313,466,1,,2,12000.0,24000.0
1000003285,129,433,2,,2,15000.0,30000.0
1000003286,171,358,1,,2,12000.0,24000.0
1000003287,356,130,1,,2,12600.0,25200.0
1000003287,356,130,1,,3,12000.0,36000.0
1000003288,624,1153,2,,3,15000.0,45000.0
1000003289,589,1275,1,1.0,1,12000.0,12000.0
1000003290,267,62,1,,3,12000.0,36000.0
1000003291,540,682,2,,2,13500.0,27000.0
1000003292,78,1370,1,,1,12000.0,12000.0
1000003293,157,858,2,,3,13500.0,40500.0
1000003293,157,858,2,,3,15000.0,45000.0
1000003294,442,222,2,,1,15000.0,15000.0
1000003295,331,671,2,,3,15000.0,45000.0
1000003295,331,671,1,,2,12000.0,24000.0
1000003296,243,415,2,,1,15000.0,15000.0
1000003297,1,1415,1,,3,12000.0,36000.0
1000003297,1,1415,2,,1,15750.0,15750.0
1000003298,201,533,2,,2,15000.0,30000.0
1000003298,201,533,1,,3,10800.0,32400.0
1000003299,556,978,2,1.0,1,16500.0,16500.0
1000003300,91,1387,2,2.0,3,15000.0,45000.0
1000003300,91,1387,2,2.0,2,16500.0,33000.0
1000003301,78,907,1,,1,12000.0,12000.0
1000003302,275,820,1,,3,12000.0,36000.0
1000003303,9,1223,2,1.0,2,16500.0,33000.0
1000003303,9,1223,2,1.0,3,15000.0,45000.0
1000003304,553,641,1,,1,12000.0,12000.0
1000003305,555,1319,1,,1,10800.0,10800.0
1000003305,555,1319,2,,1,15000.0,15000.0
1000003306,96,1421,2,,3,15000.0,45000.0
1000003307,628,63,2,2.0,1,15000.0,15000.0
1000003307,628,63,1,2.0,1,12000.0,12000.0
1000003308,577,1309,1,,2,12000.0,24000.0
1000003308,577,1309,2,,2,13500.0,27000.0
1000003308,577,1309,1,,3,12600.0,37800.0
1000003309,379,855,1,,3,12000.0,36000.0
1000003310,183,1483,2,,3,13500.0,40500.0
1000003311,459,858,1,,1,13200.0,13200.0
1000003312,412,1390,2,,2,15000.0,30000.0
1000003313,447,929,1,,3,12000.0,36000.0
1000003314,203,809,1,,1,12000.0,12000.0
1000003315,163,1236,2,2.0,2,15000.0,30000.0
1000003315,163,1236,1,2.0,2,12000.0,24000.0
1000003316,571,816,2,,3,16500.0,49500.0
1000003317,577,143,1,,3,12000.0,36000.0
1000003318,295,984,2,,3,15000.0,45000.0
1000003319,387,529,1,2.0,1,12000.0,12000.0
1000003319,387,529,1,2.0,1,12600.0,12600.0
1000003320,356,4,2,,1,16500.0,16500.0
1000003321,453,506,2,,1,15000.0,15000.0
1000003322,85,942,1,2.0,2,12000.0,24000.0
1000003323,624,210,1,,2,12000.0,24000.0
1000003324,639,1324,1,1.0,3,12000.0,36000.0
1000003324,639,1324,2,1.0,2,15000.0,30000.0
1000003325,187,1102,2,,2,15000.0,30000.0
1000003326,322,146,1,,1,12000.0,12000.0
1000003326,322,146,1,,3,12000.0,36000.0
1000003327,250,1120,2,2.0,1,15000.0,15000.0
1000003328,531,1160,2,,2,16500.0,33000.0
1000003329,422,863,1,2.0,1,12000.0,12000.0
1000003329,422,863,2,2.0,1,15750.0,15750.0
1000003330,89,540,1,1.0,1,12000.0,12000.0
1000003330,89,540,2,1.0,1,15750.0,15750.0
1000003330,89,540,1,1.0,2,12000.0,24000.0
1000003331,604,610,1,,1,13200.0,13200.0
1000003331,604,610,1,,3,12000.0,36000.0
1000003332,210,31,1,,3,13200.0,39600.0
1000003332,210,31,1,,2,12600.0,25200.0
1000003333,549,449,1,,3,10800.0,32400.0
1000003334,32,769,2,1.0,3,15000.0,45000.0
1000003335,519,1402,1,,3,12000.0,36000.0
1000003336,456,908,2,1.0,2,15000.0,30000.0
1000003336,456,908,1,1.0,2,10800.0,21600.0
1000003337,351,624,1,,2,13200.0,26400.0
1000003338,180,608,2,,3,15000.0,45000.0
1000003339,63,37,1,,3,13200.0,39600.0
1000003340,339,1482,2,,3,15000.0,45000.0
1000003340,339,1482,2,,3,16500.0,49500.0
1000003341,100,1058,2,,1,15750.0,15750.0
1000003342,524,286,1,,1,12000.0,12000.0
1000003342,524,286,2,,1,15000.0,15000.0
1000003343,628,1008,2,,3,15000.0,45000.0
1000003344,45,668,1,,1,12000.0,12000.0
1000003345,47,117,2,,3,15000.0,45000.0
1000003346,260,851,1,,2,12600.0,25200.0
1000003347,582,51,2,1.0,3,15000.0,45000.0
1000003347,582,51,2,1.0,2,15000.0,30000.0
1000003348,322,1117,1,,1,12600.0,12600.0
1000003349,47,1029,1,,1,12000.0,12000.0
1000003350,214,1139,1,,1,12000.0,12000.0
1000003350,214,1139,2,,2,16500.0,33000.0
1000003351,599,1378,1,,3,12000.0,36000.0
1000003352,57,1271,2,2.0,2,15000.0,30000.0
1000003352,57,1271,1,2.0,1,12000.0,12000.0
1000003353,234,1424,2,,1,15000.0,15000.0
1000003354,565,489,2,,1,15750.0,15750.0
1000003354,565,489,2,,1,16500.0,16500.0
1000003355,472,744,2,,3,15000.0,45000.0
1000003356,192,323,1,,1,12000.0,12000.0
1000003357,454,1471,2,,1,15000.0,15000.0
1000003358,198,1469,1,,3,12600.0,37800.0
1000003359,467,1191,1,,2,12000.0,24000.0
1000003359,467,1191,1,,3,12600.0,37800.0
1000003360,495,335,2,,1,15000.0,15000.0
1000003361,77,717,2,,1,15000.0,15000.0
1000003361,77,717,1,,1,12000.0,12000.0
1000003362,624,911,1,,1,12000.0,12000.0
1000003362,624,911,2,,2,15000.0,30000.0
1000003363,636,184,2,1.0,2,15000.0,30000.0
1000003364,78,957,1,,2,12000.0,24000.0
1000003365,497,797,1,1.0,3,12000.0,36000.0
1000003366,503,22,1,,2,12000.0,24000.0
1000003367,235,260,1,,3,12000.0,36000.0
1000003368,442,835,2,,3,15000.0,45000.0
1000003369,154,1316,1,2.0,1,10800.0,10800.0
1000003370,257,240,1,,2,10800.0,21600.0
1000003371,298,790,2,,3,15000.0,45000.0
1000003372,609,1380,2,,1,15750.0,15750.0
1000003373,9,936,1,,1,12000.0,12000.0
1000003373,9,936,1,,2,12000.0,24000.0
1000003374,621,274,2,,3,15000.0,45000.0
1000003375,38,1177,2,2.0,2,13500.0,27000.0
1000003375,38,1177,1,2.0,1,12600.0,12600.0
1000003376,565,623,1,,1,12600.0,12600.0
1000003376,565,623,1,,1,12000.0,12000.0
1000003377,396,419,2,,1,15750.0,15750.0
1000003378,195,1308,2,,1,15000.0,15000.0
1000003379,150,508,2,,2,15750.0,31500.0
1000003379,150,508,1,,3,12000.0,36000.0
1000003380,16,1234,1,,3,12000.0,36000.0
1000003381,240,992,2,,1,15000.0,15000.0
1000003382,143,143,2,2.0,2,15750.0,31500.0
1000003382,143,143,2,2.0,1,15000.0,15000.0
1000003383,575,763,2,,2,15000.0,30000.0
1000003384,81,784,2,,1,15000.0,15000.0
1000003385,304,1473,2,,3,15000.0,45000.0
1000003386,502,1344,2,,3,15000.0,45000.0
1000003387,221,457,1,,1,12000.0,12000.0
1000003387,221,457,1,,3,12000.0,36000.0
1000003388,607,228,1,,3,12000.0,36000.0
1000003388,607,228,1,,1,12000.0,12000.0
1000003389,68,1500,2,,1,15000.0,15000.0
1000003390,54,84,1,,2,12600.0,25200.0
1000003391,340,692,1,,3,12600.0,37800.0
1000003391,340,692,1,,3,12000.0,36000.0
1000003392,530,302,2,,3,15000.0,45000.0
1000003393,161,297,1,,1,12000.0,12000.0
1000003394,463,159,2,,1,15000.0,15000.0
1000003394,463,159,1,,1,12000.0,12000.0
1000003395,500,1248,1,,3,10800.0,32400.0
1000003395,500,1248,1,,2,12000.0,24000.0
1000003396,606,319,1,,3,12600.0,37800.0
1000003397,510,1126,2,,2,15750.0,31500.0
1000003398,366,1079,2,,2,15000.0,30000.0
1000003399,470,553,1,,3,10800.0,32400.0
1000003399,470,553,2,,2,15000.0,30000.0
1000003400,496,835,2,,3,15000.0,45000.0
1000003401,467,1358,2,,2,15000.0,30000.0
1000003401,467,1358,1,,3,12000.0,36000.0
1000003402,537,1243,1,1.0,2,12000.0,24000.0
1000003403,85,1397,1,,3,10800.0,32400.0
1000003403,85,1397,2,,2,15750.0,31500.0
1000003404,472,437,2,,1,15000.0,15000.0
1000003404,472,437,2,,2,16500.0,33000.0
1000003404,472,437,1,,3,12000.0,36000.0
1000003405,6,241,1,,1,12000.0,12000.0
1000003406,573,1246,1,,2,13200.0,26400.0
1000003406,573,1246,2,,2,15000.0,30000.0
1000003407,391,1076,1,,2,12000.0,24000.0
1000003408,335,1217,2,,2,16500.0,33000.0
1000003409,31,884,1,,3,10800.0,32400.0
1000003410,189,1370,2,2.0,3,15000.0,45000.0
1000003411,98,1376,2,,2,16500.0,33000.0
1000003412,35,249,2,,1,15000.0,15000.0
1000003413,152,917,1,,1,12000.0,12000.0
1000003414,330,168,2,,3,15750.0,47250.0
1000003415,266,566,1,,2,13200.0,26400.0
1000003416,625,43,1,1.0,3,12000.0,36000.0
1000003417,113,813,2,,2,15000.0,30000.0
1000003418,73,323,1,,1,12000.0,12000.0
1000003419,357,26,1,,2,13200.0,26400.0
1000003419,357,26,1,,1,12000.0,12000.0
1000003420,7,396,1,2.0,3,12000.0,36000.0
1000003421,597,487,1,,3,12000.0,36000.0
1000003421,597,487,2,,1,13500.0,13500.0
1000003422,57,551,2,,1,13500.0,13500.0
1000003422,57,551,1,,3,12000.0,36000.0
1000003422,57,551,2,,1,15000.0,15000.0
1000003423,478,1101,2,,2,15000.0,30000.0
1000003424,468,790,1,2.0,1,12000.0,12000.0
1000003425,425,242,1,,2,12000.0,24000.0
1000003426,92,1399,2,,1,15000.0,15000.0
1000003427,410,1389,1,,1,12000.0,12000.0
1000003428,241,1290,1,,1,12600.0,12600.0
1000003428,241,1290,2,,1,13500.0,13500.0
1000003429,634,221,1,,3,13200.0,39600.0
1000003429,634,221,1,,3,12000.0,36000.0
1000003429,634,221,2,,2,13500.0,27000.0
1000003430,110,1161,2,1.0,3,15750.0,47250.0
1000003431,312,570,2,,2,15000.0,30000.0
1000003432,410,847,2,,2,15750.0,31500.0
1000003432,410,847,1,,2,12000.0,24000.0
1000003433,331,372,1,2.0,2,12000.0,24000.0
1000003433,331,372,2,2.0,3,15000.0,45000.0
1000003434,145,390,1,,2,13200.0,26400.0
1000003435,15,434,2,2.0,2,15000.0,30000.0
1000003435,15,434,2,2.0,3,13500.0,40500.0
1000003436,140,1342,1,,1,12000.0,12000.0
1000003437,634,71,2,,3,15000.0,45000.0
1000003438,473,868,1,,2,12600.0,25200.0
1000003439,239,1176,2,,2,13500.0,27000.0
1000003439,239,1176,2,,3,15000.0,45000.0
1000003440,557,1423,2,,3,15000.0,45000.0
1000003440,557,1423,1,,2,10800.0,21600.0
1000003441,279,668,2,2.0,3,16500.0,49500.0
1000003442,564,655,1,,1,12000.0,12000.0
1000003443,500,292,1,,3,12600.0,37800.0
1000003444,493,712,1,,1,12000.0,12000.0
1000003445,80,1421,2,,3,15000.0,45000.0
1000003445,80,1421,2,,1,15000.0,15000.0
1000003446,218,1290,1,,2,12000.0,24000.0
1000003447,13,576,1,,2,12000.0,24000.0
1000003448,437,612,2,1.0,1,15750.0,15750.0
1000003448,437,612,2,1.0,1,13500.0,13500.0
1000003449,439,227,1,,1,12000.0,12000.0
1000003450,23,590,1,,3,12000.0,36000.0
1000003450,23,590,2,,1,13500.0,13500.0
1000003451,54,1498,2,,2,15000.0,30000.0
1000003452,587,184,1,,1,12000.0,12000.0
1000003453,223,88,1,,2,12000.0,24000.0
1000003454,440,1321,1,,2,12600.0,25200.0
1000003454,440,1321,2,,3,15000.0,45000.0
1000003455,524,528,2,,2,16500.0,33000.0
1000003456,587,1259,1,,1,10800.0,10800.0
1000003457,493,817,2,2.0,3,15750.0,47250.0
1000003457,493,817,1,2.0,2,13200.0,26400.0
1000003458,633,85,1,,3,12600.0,37800.0
1000003458,633,85,1,,2,13200.0,26400.0
